filename,slice,min_row,min_col,max_row,max_col
sub-30339_ses-s4_T1w.nii.gz,146,25,10,188,147
sub-30339_ses-s6_T1w.nii.gz,143,25,10,194,149
sub-30340_ses-s0_T1w.nii.gz,138,28,13,197,149
sub-30341_ses-s0_T1w.nii.gz,142,34,18,195,140
sub-30341_ses-s2_T1w.nii.gz,142,34,16,195,140
sub-30341_ses-s4_T1w.nii.gz,141,36,18,197,140
sub-30341_ses-s6_T1w.nii.gz,123,37,16,197,140
sub-30343_ses-s0_T1w.nii.gz,147,36,15,195,144
sub-30343_ses-s2_T1w.nii.gz,149,37,15,196,144
sub-30343_ses-s4_T1w.nii.gz,154,22,15,183,144
sub-30343_ses-s6_T1w.nii.gz,145,21,15,180,143
sub-30344_ses-s0_T1w.nii.gz,140,33,12,197,147
sub-30344_ses-s2_T1w.nii.gz,138,34,12,194,146
sub-30344_ses-s4_T1w.nii.gz,150,24,12,185,146
sub-30344_ses-s6_T1w.nii.gz,148,34,10,199,146
sub-30345_ses-s0_T1w.nii.gz,144,32,10,200,149
sub-30345_ses-s2_T1w.nii.gz,147,31,10,197,149
sub-30345_ses-s4_T1w.nii.gz,147,31,10,198,149
sub-30345_ses-s6_T1w.nii.gz,135,28,9,197,149
sub-30346_ses-s0_T1w.nii.gz,135,28,12,198,149
sub-30347_ses-s0_T1w.nii.gz,137,34,13,206,144
sub-30347_ses-s2_T1w.nii.gz,142,28,15,201,146
sub-30347_ses-s4_T1w.nii.gz,143,31,13,202,144
sub-30347_ses-s6_T1w.nii.gz,132,28,16,197,144
sub-30348_ses-s0_T1w.nii.gz,144,27,12,203,146
sub-30349_ses-s0_T1w.nii.gz,139,28,15,201,146
sub-30349_ses-s2_T1w.nii.gz,136,28,13,201,144
sub-30349_ses-s4_T1w.nii.gz,138,27,13,200,144
sub-30349_ses-s6_T1w.nii.gz,143,31,12,206,144
sub-30350_ses-s0_T1w.nii.gz,135,28,15,197,143
sub-30351_ses-s0_T1w.nii.gz,136,33,15,195,149
sub-30351_ses-s2_T1w.nii.gz,135,31,15,195,149
sub-30351_ses-s4_T1w.nii.gz,135,31,15,194,149
sub-30351_ses-s6_T1w.nii.gz,149,30,15,181,146
sub-30352_ses-s0_T1w.nii.gz,142,34,18,196,141
sub-30352_ses-s2_T1w.nii.gz,143,36,18,197,143
sub-30352_ses-s4_T1w.nii.gz,144,36,18,195,143
sub-30352_ses-s6_T1w.nii.gz,129,25,18,188,141
sub-30353_ses-s0_T1w.nii.gz,150,39,7,197,153
sub-30353_ses-s2_T1w.nii.gz,153,40,7,197,154
sub-30353_ses-s4_T1w.nii.gz,144,34,7,182,155
sub-30353_ses-s6_T1w.nii.gz,129,40,7,194,153
sub-30354_ses-s0_T1w.nii.gz,143,33,15,202,144
sub-30354_ses-s2_T1w.nii.gz,142,31,13,198,143
sub-30354_ses-s4_T1w.nii.gz,148,34,16,198,144
sub-30354_ses-s6_T1w.nii.gz,126,30,13,200,143
sub-30356_ses-s0_T1w.nii.gz,141,34,10,198,146
sub-30356_ses-s2_T1w.nii.gz,150,37,12,198,147
sub-30356_ses-s4_T1w.nii.gz,153,39,12,201,147
sub-30356_ses-s6_T1w.nii.gz,149,38,10,203,146
sub-30357_ses-s0_T1w.nii.gz,138,28,13,191,144
sub-30357_ses-s6_T1w.nii.gz,124,25,13,193,143
sub-30358_ses-s0_T1w.nii.gz,147,34,15,197,143
sub-30359_ses-s0_T1w.nii.gz,138,33,12,197,149
sub-30359_ses-s2_T1w.nii.gz,138,31,10,194,147
sub-30359_ses-s4_T1w.nii.gz,139,33,12,198,149
sub-30359_ses-s6_T1w.nii.gz,159,25,13,173,146
sub-30360_ses-s0_T1w.nii.gz,144,28,13,203,144
sub-30360_ses-s2_T1w.nii.gz,147,28,13,201,144
sub-30364_ses-s0_T1w.nii.gz,147,33,13,203,144
sub-30364_ses-s2_T1w.nii.gz,146,33,13,200,144
sub-30364_ses-s4_T1w.nii.gz,153,25,15,194,144
sub-30364_ses-s6_T1w.nii.gz,162,25,15,185,143
sub-30365_ses-s0_T1w.nii.gz,144,31,18,201,144
sub-30365_ses-s2_T1w.nii.gz,143,30,19,200,144
sub-30365_ses-s4_T1w.nii.gz,144,31,18,201,143
sub-30365_ses-s6_T1w.nii.gz,132,28,16,200,141
sub-30366_ses-s0_T1w.nii.gz,142,28,13,198,141
sub-30366_ses-s2_T1w.nii.gz,141,28,15,200,143
sub-30366_ses-s6_T1w.nii.gz,141,31,13,204,143
sub-30368_ses-s0_T1w.nii.gz,148,34,16,201,143
sub-30368_ses-s2_T1w.nii.gz,144,34,18,198,143
sub-30368_ses-s4_T1w.nii.gz,142,34,16,198,143
sub-30368_ses-s6_T1w.nii.gz,146,21,16,182,143
sub-30369_ses-s0_T1w.nii.gz,139,37,12,192,146
sub-30370_ses-s0_T1w.nii.gz,139,31,15,195,146
sub-30370_ses-s2_T1w.nii.gz,138,31,13,194,144
sub-30370_ses-s4_T1w.nii.gz,144,31,15,195,143
sub-30370_ses-s6_T1w.nii.gz,144,28,15,189,144
sub-30372_ses-s0_T1w.nii.gz,147,31,15,210,146
sub-30374_ses-s0_T1w.nii.gz,144,33,7,201,147
sub-30374_ses-s2_T1w.nii.gz,141,33,7,200,149
sub-30374_ses-s6_T1w.nii.gz,127,31,9,199,149
sub-30375_ses-s0_T1w.nii.gz,141,37,9,197,152
sub-30375_ses-s2_T1w.nii.gz,145,37,7,195,150
sub-30375_ses-s4_T1w.nii.gz,158,30,10,191,152
sub-30375_ses-s6_T1w.nii.gz,123,37,7,197,150
sub-30377_ses-s0_T1w.nii.gz,142,31,15,197,141
sub-30377_ses-s2_T1w.nii.gz,145,33,16,198,143
sub-30377_ses-s4_T1w.nii.gz,144,33,16,198,143
sub-30377_ses-s6_T1w.nii.gz,137,28,15,194,141
sub-30378_ses-s0_T1w.nii.gz,142,34,12,198,146
sub-30378_ses-s2_T1w.nii.gz,146,34,13,197,146
sub-30378_ses-s4_T1w.nii.gz,144,33,13,197,146
sub-30378_ses-s6_T1w.nii.gz,149,22,15,182,146
sub-30379_ses-s0_T1w.nii.gz,141,34,10,201,153
sub-30379_ses-s2_T1w.nii.gz,143,33,9,200,150
sub-30379_ses-s4_T1w.nii.gz,148,25,10,189,152
sub-30379_ses-s6_T1w.nii.gz,152,18,13,176,150
sub-30380_ses-s0_T1w.nii.gz,140,31,12,200,147
sub-30380_ses-s2_T1w.nii.gz,145,31,12,200,147
sub-30380_ses-s4_T1w.nii.gz,134,30,13,198,149
sub-30380_ses-s6_T1w.nii.gz,111,42,10,206,146
sub-30381_ses-s0_T1w.nii.gz,142,34,10,198,149
sub-30381_ses-s2_T1w.nii.gz,149,34,12,197,147
sub-30383_ses-s0_T1w.nii.gz,139,21,7,207,150
sub-30383_ses-s2_T1w.nii.gz,136,21,7,204,150
sub-30383_ses-s4_T1w.nii.gz,150,24,10,204,150
sub-30383_ses-s6_T1w.nii.gz,139,22,7,213,149
sub-30384_ses-s0_T1w.nii.gz,148,28,15,200,141
sub-30384_ses-s2_T1w.nii.gz,142,27,15,196,143
sub-30384_ses-s6_T1w.nii.gz,123,30,15,198,143
sub-30385_ses-s0_T1w.nii.gz,147,33,16,197,141
sub-30385_ses-s2_T1w.nii.gz,150,34,18,197,141
sub-30385_ses-s4_T1w.nii.gz,147,34,16,195,141
sub-30385_ses-s6_T1w.nii.gz,126,37,16,201,141
sub-30386_ses-s0_T1w.nii.gz,135,24,9,206,150
sub-30386_ses-s2_T1w.nii.gz,139,19,10,198,152
sub-30386_ses-s4_T1w.nii.gz,136,22,9,201,150
sub-30387_ses-s0_T1w.nii.gz,135,31,12,194,144
sub-30387_ses-s2_T1w.nii.gz,135,33,10,195,143
sub-30388_ses-s0_T1w.nii.gz,145,27,13,204,144
sub-30388_ses-s2_T1w.nii.gz,141,25,13,206,146
sub-30388_ses-s4_T1w.nii.gz,149,28,15,206,144
sub-30388_ses-s6_T1w.nii.gz,147,27,15,204,146
sub-30391_ses-s0_T1w.nii.gz,144,34,10,198,150
sub-30391_ses-s2_T1w.nii.gz,149,37,10,195,149
sub-30391_ses-s4_T1w.nii.gz,138,34,10,194,149
sub-30392_ses-s0_T1w.nii.gz,148,31,13,201,143
sub-30392_ses-s2_T1w.nii.gz,147,30,13,200,144
sub-30392_ses-s6_T1w.nii.gz,130,34,13,202,143
sub-30393_ses-s0_T1w.nii.gz,145,42,9,192,150
sub-30395_ses-s0_T1w.nii.gz,150,31,10,203,152
sub-30395_ses-s2_T1w.nii.gz,146,29,10,200,152
sub-30395_ses-s4_T1w.nii.gz,152,28,9,203,150
sub-30395_ses-s6_T1w.nii.gz,121,31,7,204,149
sub-30396_ses-s0_T1w.nii.gz,152,37,13,197,143
sub-30396_ses-s4_T1w.nii.gz,147,37,13,197,143
sub-30397_ses-s0_T1w.nii.gz,145,36,10,200,149
sub-30397_ses-s2_T1w.nii.gz,135,34,12,198,149
sub-30397_ses-s4_T1w.nii.gz,144,36,10,200,149
sub-30397_ses-s6_T1w.nii.gz,147,36,9,201,146
sub-30398_ses-s0_T1w.nii.gz,145,31,13,199,146
sub-30398_ses-s2_T1w.nii.gz,149,34,12,203,144
sub-30398_ses-s4_T1w.nii.gz,145,25,13,195,146
sub-30398_ses-s6_T1w.nii.gz,153,16,13,186,146
sub-30400_ses-s0_T1w.nii.gz,146,36,15,200,144
sub-30400_ses-s2_T1w.nii.gz,142,36,13,198,143
sub-30402_ses-s0_T1w.nii.gz,136,24,13,203,149
sub-30402_ses-s2_T1w.nii.gz,154,28,13,196,149
sub-30402_ses-s4_T1w.nii.gz,122,22,12,200,149
sub-30402_ses-s6_T1w.nii.gz,129,22,10,200,147
sub-30404_ses-s0_T1w.nii.gz,141,34,10,194,149
sub-30404_ses-s6_T1w.nii.gz,137,33,10,190,150
sub-30405_ses-s0_T1w.nii.gz,141,18,7,201,153
sub-30405_ses-s2_T1w.nii.gz,152,22,7,209,152
sub-30405_ses-s4_T1w.nii.gz,145,19,6,204,152
sub-30405_ses-s6_T1w.nii.gz,144,25,6,209,150
sub-30406_ses-s0_T1w.nii.gz,138,33,12,194,147
sub-30406_ses-s2_T1w.nii.gz,142,28,12,184,147
sub-30406_ses-s4_T1w.nii.gz,138,33,10,191,147
sub-30406_ses-s6_T1w.nii.gz,123,34,13,194,149
sub-30407_ses-s0_T1w.nii.gz,143,24,12,204,147
sub-30407_ses-s2_T1w.nii.gz,146,24,12,203,147
sub-30408_ses-s0_T1w.nii.gz,140,30,16,197,145
sub-30408_ses-s2_T1w.nii.gz,140,27,15,191,144
sub-30408_ses-s4_T1w.nii.gz,141,31,16,200,144
sub-30408_ses-s6_T1w.nii.gz,140,31,16,200,144
sub-30411_ses-s0_T1w.nii.gz,140,31,16,197,144
sub-30411_ses-s2_T1w.nii.gz,143,32,16,195,144
sub-30411_ses-s4_T1w.nii.gz,138,31,15,197,143
sub-30411_ses-s6_T1w.nii.gz,132,25,13,188,141
sub-30413_ses-s0_T1w.nii.gz,135,32,12,200,147
sub-30413_ses-s2_T1w.nii.gz,140,25,12,187,147
sub-30413_ses-s4_T1w.nii.gz,136,33,15,194,149
sub-30413_ses-s6_T1w.nii.gz,135,39,13,206,146
sub-30414_ses-s0_T1w.nii.gz,147,28,9,200,149
sub-30414_ses-s2_T1w.nii.gz,143,27,7,197,147
sub-30414_ses-s4_T1w.nii.gz,144,27,9,197,150
sub-30415_ses-s0_T1w.nii.gz,142,33,18,201,141
sub-30415_ses-s2_T1w.nii.gz,142,31,18,200,141
sub-30415_ses-s4_T1w.nii.gz,144,34,18,200,141
sub-30415_ses-s6_T1w.nii.gz,126,34,18,201,141
sub-30417_ses-s0_T1w.nii.gz,152,34,16,200,141
sub-30417_ses-s2_T1w.nii.gz,147,34,18,200,141
sub-30417_ses-s6_T1w.nii.gz,131,33,19,200,143
sub-30418_ses-s0_T1w.nii.gz,138,34,10,197,149
sub-30418_ses-s2_T1w.nii.gz,138,36,12,191,149
sub-30418_ses-s4_T1w.nii.gz,144,36,10,198,147
sub-30418_ses-s6_T1w.nii.gz,131,28,13,191,149
sub-30419_ses-s0_T1w.nii.gz,147,34,10,197,147
sub-30419_ses-s2_T1w.nii.gz,145,34,10,193,147
sub-30419_ses-s4_T1w.nii.gz,160,31,12,184,149
sub-30419_ses-s6_T1w.nii.gz,125,27,10,184,147
sub-30420_ses-s0_T1w.nii.gz,143,33,15,200,146
sub-30421_ses-s0_T1w.nii.gz,150,40,10,194,149
sub-30421_ses-s2_T1w.nii.gz,147,36,12,189,150
sub-30421_ses-s4_T1w.nii.gz,168,42,14,192,152
sub-30421_ses-s6_T1w.nii.gz,161,21,10,164,147
sub-30424_ses-s0_T1w.nii.gz,146,35,10,203,149
sub-30424_ses-s2_T1w.nii.gz,144,33,12,197,150
sub-30424_ses-s4_T1w.nii.gz,140,34,10,200,150
sub-30424_ses-s6_T1w.nii.gz,144,36,10,201,149
sub-30425_ses-s0_T1w.nii.gz,145,33,16,197,141
sub-30425_ses-s2_T1w.nii.gz,146,33,16,197,140
sub-30425_ses-s4_T1w.nii.gz,140,33,16,195,141
sub-30425_ses-s6_T1w.nii.gz,135,34,16,201,140
sub-30426_ses-s0_T1w.nii.gz,135,34,13,206,146
sub-30427_ses-s0_T1w.nii.gz,146,28,10,200,152
sub-30427_ses-s2_T1w.nii.gz,142,27,9,195,150
sub-30427_ses-s4_T1w.nii.gz,147,30,10,203,149
sub-30427_ses-s6_T1w.nii.gz,137,37,10,212,149
sub-30428_ses-s0_T1w.nii.gz,144,34,9,192,149
sub-30428_ses-s2_T1w.nii.gz,141,34,9,194,149
sub-30430_ses-s0_T1w.nii.gz,147,34,10,200,149
sub-30431_ses-s0_T1w.nii.gz,150,39,15,197,141
sub-30431_ses-s2_T1w.nii.gz,146,39,16,197,141
sub-30431_ses-s4_T1w.nii.gz,147,39,16,197,141
sub-30431_ses-s6_T1w.nii.gz,131,37,16,195,143
sub-30432_ses-s0_T1w.nii.gz,147,33,13,200,144
sub-30433_ses-s2_T1w.nii.gz,141,25,9,195,150
sub-30433_ses-s4_T1w.nii.gz,146,21,9,193,150
sub-30433_ses-s6_T1w.nii.gz,118,24,7,192,150
sub-30436_ses-s0_T1w.nii.gz,140,29,13,199,146
sub-30437_ses-s0_T1w.nii.gz,135,27,10,194,147
sub-30437_ses-s2_T1w.nii.gz,135,25,10,191,147
sub-30437_ses-s4_T1w.nii.gz,137,28,10,194,147
sub-30437_ses-s6_T1w.nii.gz,122,26,12,194,149
sub-30438_ses-s0_T1w.nii.gz,147,34,9,203,150
sub-30438_ses-s2_T1w.nii.gz,136,34,10,205,152
sub-30440_ses-s0_T1w.nii.gz,138,34,9,195,152
sub-30440_ses-s2_T1w.nii.gz,141,34,7,194,150
sub-30440_ses-s4_T1w.nii.gz,149,30,9,192,152
sub-30440_ses-s6_T1w.nii.gz,147,31,9,189,152
sub-30441_ses-s0_T1w.nii.gz,144,34,9,201,150
sub-30441_ses-s2_T1w.nii.gz,141,28,9,195,150
sub-30442_ses-s0_T1w.nii.gz,141,37,10,197,147
sub-30444_ses-s0_T1w.nii.gz,141,31,15,201,144
sub-30445_ses-s0_T1w.nii.gz,145,25,12,207,146
sub-30445_ses-s2_T1w.nii.gz,150,27,13,206,147
sub-30445_ses-s4_T1w.nii.gz,161,19,13,197,146
sub-30445_ses-s6_T1w.nii.gz,124,21,10,198,144
sub-30446_ses-s0_T1w.nii.gz,138,31,10,201,149
sub-30446_ses-s2_T1w.nii.gz,147,30,12,200,149
sub-30446_ses-s4_T1w.nii.gz,132,30,10,198,147
sub-30446_ses-s6_T1w.nii.gz,129,31,10,203,147
sub-30447_ses-s0_T1w.nii.gz,149,22,10,210,149
sub-30447_ses-s2_T1w.nii.gz,147,21,12,210,149
sub-30448_ses-s4_T1w.nii.gz,152,29,10,203,146
sub-30448_ses-s6_T1w.nii.gz,137,24,10,197,144
sub-30450_ses-s0_T1w.nii.gz,137,31,15,197,147
sub-30450_ses-s2_T1w.nii.gz,141,33,13,198,144
sub-30450_ses-s4_T1w.nii.gz,145,33,15,201,144
sub-30450_ses-s6_T1w.nii.gz,134,30,13,194,143
sub-30451_ses-s0_T1w.nii.gz,150,33,15,212,143
sub-30451_ses-s2_T1w.nii.gz,148,28,15,208,144
sub-30451_ses-s6_T1w.nii.gz,151,19,16,192,144
sub-30453_ses-s0_T1w.nii.gz,135,28,15,198,146
sub-30455_ses-s0_T1w.nii.gz,138,37,13,191,143
sub-30455_ses-s2_T1w.nii.gz,137,39,13,191,143
sub-30455_ses-s4_T1w.nii.gz,140,39,13,193,143
sub-30455_ses-s6_T1w.nii.gz,161,25,15,170,144
sub-30457_ses-s0_T1w.nii.gz,144,42,13,192,149
sub-30457_ses-s2_T1w.nii.gz,147,42,10,192,146
sub-30457_ses-s4_T1w.nii.gz,146,43,12,194,147
sub-30457_ses-s6_T1w.nii.gz,130,34,13,184,147
sub-30458_ses-s0_T1w.nii.gz,146,36,15,197,144
sub-30458_ses-s2_T1w.nii.gz,144,34,15,195,144
sub-30458_ses-s4_T1w.nii.gz,146,36,15,200,144
sub-30458_ses-s6_T1w.nii.gz,156,22,15,192,143
sub-30459_ses-s2_T1w.nii.gz,147,31,13,200,149
sub-30459_ses-s4_T1w.nii.gz,147,31,13,198,149
sub-30459_ses-s6_T1w.nii.gz,155,28,13,194,149
sub-30462_ses-s0_T1w.nii.gz,138,27,7,194,153
sub-30462_ses-s2_T1w.nii.gz,140,26,7,200,152
sub-30466_ses-s0_T1w.nii.gz,150,33,13,200,146
sub-30466_ses-s2_T1w.nii.gz,139,28,13,195,144
sub-30466_ses-s6_T1w.nii.gz,133,28,13,195,144
sub-30468_ses-s0_T1w.nii.gz,142,25,15,207,144
sub-30468_ses-s2_T1w.nii.gz,148,25,13,199,143
sub-30468_ses-s4_T1w.nii.gz,137,21,13,206,143
sub-30468_ses-s6_T1w.nii.gz,132,22,13,206,144
sub-30471_ses-s0_T1w.nii.gz,150,40,9,197,153
sub-30471_ses-s2_T1w.nii.gz,147,39,9,197,152
sub-30471_ses-s4_T1w.nii.gz,144,37,9,192,152
sub-30471_ses-s6_T1w.nii.gz,141,34,6,191,150
sub-30474_ses-s0_T1w.nii.gz,135,34,13,192,146
sub-30474_ses-s2_T1w.nii.gz,144,34,13,195,144
sub-30474_ses-s4_T1w.nii.gz,143,36,15,197,146
sub-30480_ses-s0_T1w.nii.gz,150,31,13,200,144
sub-30480_ses-s2_T1w.nii.gz,149,30,13,199,144
sub-30480_ses-s4_T1w.nii.gz,147,30,13,200,144
sub-30480_ses-s6_T1w.nii.gz,151,16,13,180,143
sub-30483_ses-s0_T1w.nii.gz,141,30,12,198,149
sub-30483_ses-s2_T1w.nii.gz,141,30,10,197,147
sub-30483_ses-s4_T1w.nii.gz,141,30,12,198,149
sub-30483_ses-s6_T1w.nii.gz,140,30,12,200,149
sub-30485_ses-s0_T1w.nii.gz,143,34,15,194,146
sub-30485_ses-s2_T1w.nii.gz,144,36,13,197,143
sub-30485_ses-s6_T1w.nii.gz,164,28,15,179,144
sub-30486_ses-s0_T1w.nii.gz,141,33,15,200,147
sub-30486_ses-s4_T1w.nii.gz,135,31,13,194,147
sub-30486_ses-s6_T1w.nii.gz,131,27,15,194,147
sub-30487_ses-s0_T1w.nii.gz,150,31,7,201,152
sub-30487_ses-s4_T1w.nii.gz,146,27,7,192,152
sub-30487_ses-s6_T1w.nii.gz,150,28,9,189,152
sub-30488_ses-s0_T1w.nii.gz,139,25,14,201,146
sub-30488_ses-s2_T1w.nii.gz,141,25,12,201,144
sub-30488_ses-s4_T1w.nii.gz,138,25,13,197,146
sub-30488_ses-s6_T1w.nii.gz,121,25,13,198,144
sub-30489_ses-s0_T1w.nii.gz,142,31,10,195,147
sub-30489_ses-s2_T1w.nii.gz,140,33,10,200,147
sub-30489_ses-s4_T1w.nii.gz,153,31,10,197,146
sub-30489_ses-s6_T1w.nii.gz,138,18,10,182,147
sub-30490_ses-s0_T1w.nii.gz,139,31,10,201,146
sub-30490_ses-s2_T1w.nii.gz,143,29,12,200,146
sub-30490_ses-s4_T1w.nii.gz,154,34,10,204,144
sub-30490_ses-s6_T1w.nii.gz,129,36,10,209,146
sub-30491_ses-s0_T1w.nii.gz,147,39,16,194,141
sub-30491_ses-s2_T1w.nii.gz,145,40,17,191,141
sub-30492_ses-s0_T1w.nii.gz,146,28,7,203,152
sub-30492_ses-s2_T1w.nii.gz,146,22,6,191,150
sub-30493_ses-s0_T1w.nii.gz,141,34,12,197,146
sub-30493_ses-s2_T1w.nii.gz,141,34,13,197,146
sub-30493_ses-s4_T1w.nii.gz,142,34,13,196,146
sub-30493_ses-s6_T1w.nii.gz,137,20,13,176,146
sub-30494_ses-s0_T1w.nii.gz,142,34,16,195,143
sub-30494_ses-s2_T1w.nii.gz,139,33,16,199,143
sub-30496_ses-s0_T1w.nii.gz,142,28,13,199,146
sub-30496_ses-s2_T1w.nii.gz,145,28,13,201,144
sub-30496_ses-s4_T1w.nii.gz,143,28,12,200,144
sub-30496_ses-s6_T1w.nii.gz,126,25,12,198,144
sub-30497_ses-s0_T1w.nii.gz,144,37,12,194,149
sub-30497_ses-s2_T1w.nii.gz,148,36,10,195,147
sub-30497_ses-s4_T1w.nii.gz,152,28,12,184,150
sub-30498_ses-s2_T1w.nii.gz,148,33,13,198,143
sub-30498_ses-s4_T1w.nii.gz,149,33,15,199,144
sub-30498_ses-s6_T1w.nii.gz,127,34,16,204,146
sub-30500_ses-s0_T1w.nii.gz,143,39,13,198,147
sub-30501_ses-s0_T1w.nii.gz,146,27,10,199,149
sub-30501_ses-s2_T1w.nii.gz,135,27,6,197,144
sub-30501_ses-s4_T1w.nii.gz,146,27,10,200,149
sub-30501_ses-s6_T1w.nii.gz,145,28,10,200,149
sub-30502_ses-s2_T1w.nii.gz,143,30,10,199,149
sub-30502_ses-s4_T1w.nii.gz,135,30,9,200,147
sub-30502_ses-s6_T1w.nii.gz,135,36,10,194,147
sub-30505_ses-s0_T1w.nii.gz,144,34,10,200,150
sub-30505_ses-s2_T1w.nii.gz,140,33,10,197,150
sub-30505_ses-s4_T1w.nii.gz,141,34,10,200,150
sub-30507_ses-s0_T1w.nii.gz,140,34,13,194,147
sub-30507_ses-s2_T1w.nii.gz,149,37,13,197,146
sub-30507_ses-s4_T1w.nii.gz,139,34,13,192,147
sub-30507_ses-s6_T1w.nii.gz,131,29,13,185,146
sub-30508_ses-s0_T1w.nii.gz,147,34,13,203,146
sub-30508_ses-s2_T1w.nii.gz,144,34,13,201,144
sub-30508_ses-s4_T1w.nii.gz,149,36,13,204,146
sub-30508_ses-s6_T1w.nii.gz,141,22,13,189,144
sub-30509_ses-s0_T1w.nii.gz,143,40,15,194,146
sub-30509_ses-s2_T1w.nii.gz,154,36,15,189,146
sub-30510_ses-s0_T1w.nii.gz,147,37,15,198,146
sub-30510_ses-s2_T1w.nii.gz,147,36,15,195,146
sub-30510_ses-s6_T1w.nii.gz,146,36,13,197,144
sub-30512_ses-s4_T1w.nii.gz,143,34,12,191,147
sub-30512_ses-s6_T1w.nii.gz,150,37,12,195,146
sub-30514_ses-s2_T1w.nii.gz,138,28,16,195,141
sub-30515_ses-s0_T1w.nii.gz,153,30,14,204,147
sub-30515_ses-s2_T1w.nii.gz,146,27,10,200,146
sub-30515_ses-s4_T1w.nii.gz,159,27,13,200,147
sub-30515_ses-s6_T1w.nii.gz,154,28,12,177,146
sub-30516_ses-s0_T1w.nii.gz,150,27,10,204,150
sub-30516_ses-s2_T1w.nii.gz,149,28,10,204,149
sub-30516_ses-s4_T1w.nii.gz,154,28,12,204,150
sub-30517_ses-s0_T1w.nii.gz,138,31,13,200,147
sub-30518_ses-s0_T1w.nii.gz,146,27,10,189,146
sub-30519_ses-s0_T1w.nii.gz,138,31,9,201,152
sub-30519_ses-s2_T1w.nii.gz,142,28,9,201,150
sub-30519_ses-s4_T1w.nii.gz,151,28,9,192,149
sub-30519_ses-s6_T1w.nii.gz,131,30,9,206,150
sub-30520_ses-s0_T1w.nii.gz,125,33,7,207,152
sub-30523_ses-s0_T1w.nii.gz,145,33,10,202,147
sub-30525_ses-s0_T1w.nii.gz,138,34,16,189,143
sub-30526_ses-s2_T1w.nii.gz,135,25,12,198,149
sub-30527_ses-s0_T1w.nii.gz,149,34,16,200,141
sub-30527_ses-s2_T1w.nii.gz,146,33,16,199,140
sub-30527_ses-s4_T1w.nii.gz,144,31,16,198,140
sub-30527_ses-s6_T1w.nii.gz,131,27,16,191,140
sub-30528_ses-s0_T1w.nii.gz,137,30,9,194,149
sub-30528_ses-s2_T1w.nii.gz,141,30,10,197,149
sub-30528_ses-s4_T1w.nii.gz,135,28,10,192,149
sub-30528_ses-s6_T1w.nii.gz,124,30,10,195,149
sub-30529_ses-s0_T1w.nii.gz,136,31,7,199,153
sub-30529_ses-s2_T1w.nii.gz,138,25,7,194,152
sub-30529_ses-s4_T1w.nii.gz,153,35,6,222,152
sub-30529_ses-s6_T1w.nii.gz,143,34,3,200,149
sub-30530_ses-s0_T1w.nii.gz,141,24,12,200,149
sub-30530_ses-s2_T1w.nii.gz,139,24,10,199,149
sub-30530_ses-s4_T1w.nii.gz,144,24,12,200,149
sub-30530_ses-s6_T1w.nii.gz,167,30,16,184,146
sub-30532_ses-s0_T1w.nii.gz,149,34,13,201,146
sub-30532_ses-s2_T1w.nii.gz,140,30,13,203,146
sub-30532_ses-s4_T1w.nii.gz,142,30,13,201,146
sub-30532_ses-s6_T1w.nii.gz,125,25,13,197,146
sub-30534_ses-s0_T1w.nii.gz,150,34,13,198,146
sub-30534_ses-s2_T1w.nii.gz,148,34,13,198,146
sub-30534_ses-s6_T1w.nii.gz,123,33,15,197,147
sub-30535_ses-s0_T1w.nii.gz,144,37,9,197,153
sub-30535_ses-s2_T1w.nii.gz,145,37,7,196,152
sub-30536_ses-s0_T1w.nii.gz,144,28,10,201,149
sub-30536_ses-s2_T1w.nii.gz,149,28,9,200,149
sub-30536_ses-s4_T1w.nii.gz,147,28,9,200,149
sub-30536_ses-s6_T1w.nii.gz,138,30,9,209,147
sub-30540_ses-s0_T1w.nii.gz,145,34,16,196,143
sub-30540_ses-s2_T1w.nii.gz,141,34,15,197,141
sub-30540_ses-s6_T1w.nii.gz,150,33,16,194,143
sub-30541_ses-s0_T1w.nii.gz,145,25,15,201,143
sub-30543_ses-s0_T1w.nii.gz,143,28,10,198,147
sub-30543_ses-s2_T1w.nii.gz,144,31,13,197,149
sub-30543_ses-s4_T1w.nii.gz,144,28,10,200,146
sub-30543_ses-s6_T1w.nii.gz,126,40,10,210,147
sub-30544_ses-s0_T1w.nii.gz,134,34,1,193,153
sub-30544_ses-s2_T1w.nii.gz,144,36,6,194,156
sub-30544_ses-s4_T1w.nii.gz,144,36,6,195,156
sub-30545_ses-s0_T1w.nii.gz,151,31,16,199,140
sub-30545_ses-s2_T1w.nii.gz,149,31,15,200,138
sub-30545_ses-s4_T1w.nii.gz,147,31,18,200,141
sub-30545_ses-s6_T1w.nii.gz,159,21,18,182,141
sub-30546_ses-s0_T1w.nii.gz,145,34,10,193,152
sub-30546_ses-s2_T1w.nii.gz,150,37,10,197,150
sub-30547_ses-s0_T1w.nii.gz,141,30,15,200,147
sub-30547_ses-s2_T1w.nii.gz,140,33,15,202,149
sub-30547_ses-s4_T1w.nii.gz,139,30,12,198,146
sub-30547_ses-s6_T1w.nii.gz,120,31,15,200,149
sub-30548_ses-s0_T1w.nii.gz,145,34,16,195,143
sub-30548_ses-s2_T1w.nii.gz,142,34,16,195,144
sub-30548_ses-s4_T1w.nii.gz,156,36,16,194,143
sub-30548_ses-s6_T1w.nii.gz,141,40,16,200,144
